Framework,CVE ID,Reference URLs
,CVE-1999-0939,['http://www.securityfocus.com/bid/605']
,CVE-1999-0911,"['http://www.debian.org/security/1999/19990210', 'http://www.securityfocus.com/bid/612']"
,CVE-1999-1016,"['http://marc.info/?l=ntbugtraq&m=93578772920970&w=2', 'http://www.securityfocus.com/bid/606']"
,CVE-1999-1354,"['http://marc.info/?l=ntbugtraq&m=93637687305327&w=2', 'http://marc.info/?l=ntbugtraq&m=93698283309513&w=2']"
,CVE-1999-1513,['http://marc.info/?l=bugtraq&m=93616983223090&w=2']
,CVE-1999-0774,['http://www.securityfocus.com/bid/617']
,CVE-1999-1515,"['http://www.securityfocus.com/bid/613', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3290']"
,CVE-1999-0669,['http://ciac.llnl.gov/ciac/bulletins/j-064.shtml']
,CVE-1999-0670,"['http://ciac.llnl.gov/ciac/bulletins/j-064.shtml', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-032']"
,CVE-1999-0705,['http://www.securityfocus.com/bid/616']
,CVE-1999-0891,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q242542', 'http://www.ciac.org/ciac/bulletins/k-002.shtml', 'http://www.kb.cert.org/vuls/id/37828', 'http://www.osvdb.org/11274', 'http://www.securityfocus.com/bid/674', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-040']"
,CVE-1999-1129,"['http://www.cisco.com/univercd/cc/td/doc/product/lan/28201900/1928v8x/eescg8x/aleakyv.htm', 'http://www.securityfocus.com/archive/1/26008', 'http://www.securityfocus.com/bid/615', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3294']"
,CVE-1999-0685,['http://www.securityfocus.com/bid/618']
,CVE-1999-1356,"['http://marc.info/?l=bugtraq&m=93646669500991&w=2', 'http://marc.info/?l=ntbugtraq&m=93637792706047&w=2', 'http://marc.info/?l=ntbugtraq&m=93759822830815&w=2', 'http://www.iss.net/security_center/static/7763.php']"
,CVE-1999-1516,['http://marc.info/?l=bugtraq&m=93677241318492&w=2']
,CVE-1999-1564,['http://www.securityfocus.com/archive/1/26166']
,CVE-1999-0925,['http://marc.info/?l=bugtraq&m=90486243124867&w=2']
,CVE-1999-0926,['http://archives.neohapsis.com/archives/bugtraq/1998_3/0742.html']
,CVE-1999-1562,"['http://www.debian.org/security/2001/dsa-084', 'http://www.securityfocus.com/archive/1/26915', 'http://www.securityfocus.com/bid/3446']"
,CVE-2000-0489,"['http://www.securityfocus.com/bid/622', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=NCBBKFKDOLAGKIAPMILPCEJLCEAA.labs@ussrback.com', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=Pine.LNX.4.10.9908270039010.16315-100000@thetis.deor.org', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3298']"
,CVE-1999-1353,['http://marc.info/?l=ntbugtraq&m=93698162708211&w=2']
,CVE-1999-0767,['https://marc.info/?l=bugtraq&m=87602167420557&w=2']
,CVE-1999-0697,['http://www.securityfocus.com/bid/621']
,CVE-1999-1377,['http://pulhas.org/phrack/55/P55-07.html']
,CVE-1999-0702,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q241361', 'http://www.securityfocus.com/bid/627', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-037']"
,CVE-1999-0910,"['http://www.securityfocus.com/bid/625', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-035']"
,CVE-1999-1575,"['http://www.kb.cert.org/vuls/id/23412', 'http://www.kb.cert.org/vuls/id/24839', 'http://www.kb.cert.org/vuls/id/26924', 'http://www.kb.cert.org/vuls/id/41408', 'http://www.kb.cert.org/vuls/id/9162', 'http://www.securityfocus.com/archive/1/28719', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-037', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7097']"
,CVE-1999-1521,"['http://marc.info/?l=bugtraq&m=93720402717560&w=2', 'http://marc.info/?l=bugtraq&m=94121824921783&w=2', 'http://www.securityfocus.com/bid/633', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/2240']"
,CVE-1999-0687,"['http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/192', 'http://www.ciac.org/ciac/bulletins/k-001.shtml', 'http://www.securityfocus.com/bid/637', 'http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9909-103']"
,CVE-1999-0689,"['http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/192', 'http://www.securityfocus.com/bid/636', 'http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9909-103', 'https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A1880']"
,CVE-1999-0691,"['http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/192', 'http://www.securityfocus.com/bid/635', 'http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9909-103', 'https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A3078']"
,CVE-1999-0750,['http://www.securityfocus.com/bid/630']
,CVE-1999-0751,"['http://www.securityfocus.com/bid/631', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3256']"
,CVE-1999-0759,"['http://www.crosswinds.net/~fuseware/faq.html#8', 'http://www.securityfocus.com/bid/634']"
,CVE-1999-1014,"['http://marc.info/?l=bugtraq&m=93727925026476&w=2', 'http://marc.info/?l=bugtraq&m=93846422810162&w=2', 'http://www.securityfocus.com/bid/672', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3297']"
,CVE-1999-1053,"['http://www.securityfocus.com/archive/1/33674', 'http://www.securityfocus.com/archive/82/27296', 'http://www.securityfocus.com/archive/82/27560', 'http://www.securityfocus.com/bid/776']"
,CVE-1999-0817,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0817']
,CVE-1999-0704,['http://www.securityfocus.com/bid/614']
,CVE-1999-0890,"['http://www.ihtmlmerchant.com/support_patches_feedback.htm', 'http://www.securityfocus.com/bid/694']"
,CVE-1999-0907,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0907']
,CVE-1999-0953,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0953']
,CVE-1999-0954,['http://www.securityfocus.com/bid/649']
,CVE-1999-0787,"['http://marc.info/?l=bugtraq&m=93760201002154&w=2', 'http://marc.info/?l=bugtraq&m=93832856804415&w=2', 'http://www.securityfocus.com/bid/660']"
,CVE-1999-0886,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q242294', 'http://www.securityfocus.com/bid/645', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-041']"
,CVE-1999-0909,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q238453', 'http://www.securityfocus.com/bid/646', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-038']"
,CVE-1999-0708,['http://www.securityfocus.com/bid/651']
,CVE-1999-0786,['http://www.securityfocus.com/bid/659']
,CVE-1999-0912,"['http://www.osvdb.org/1079', 'http://www.securityfocus.com/bid/653']"
,CVE-1999-0777,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q241407', 'http://support.microsoft.com/default.aspx?scid=kb;[LN];Q242559', 'http://www.securityfocus.com/bid/658', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-039']"
,CVE-1999-0906,['http://www.securityfocus.com/bid/656']
,CVE-1999-0908,['http://www.securityfocus.com/bid/655']
,CVE-1999-1013,"['http://marc.info/?l=bugtraq&m=93837026726954&w=2', 'http://www.securityfocus.com/bid/673']"
,CVE-1999-1477,"['http://www.securityfocus.com/archive/1/28717', 'http://www.securityfocus.com/bid/663', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3349']"
,CVE-1999-1534,"['http://marc.info/?l=bugtraq&m=93837184228248&w=2', 'http://www.securityfocus.com/bid/661']"
,CVE-1999-1351,"['http://marc.info/?l=bugtraq&m=93845560631314&w=2', 'http://www.iss.net/security_center/static/7761.php']"
,CVE-1999-1484,"['http://www.securityfocus.com/archive/1/28719', 'http://www.securityfocus.com/bid/668', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3310']"
,CVE-1999-1578,"['http://www.kb.cert.org/vuls/id/37556', 'http://www.securityfocus.com/archive/1/28719', 'http://www.securityfocus.com/bid/671', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3311']"
,CVE-1999-0788,"['http://marc.info/?l=bugtraq&m=93837184228248&w=2', 'http://www.securityfocus.com/bid/662']"
,CVE-1999-0940,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0940']
,CVE-1999-1576,"['http://www.kb.cert.org/vuls/id/25919', 'http://www.securityfocus.com/archive/1/28719', 'http://www.securityfocus.com/bid/666', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3318']"
,CVE-1999-0789,"['http://www.ciac.org/ciac/bulletins/j-072.shtml', 'http://www.securityfocus.com/bid/679']"
,CVE-1999-1352,['http://marc.info/?l=bugtraq&m=93855134409747&w=2']
,CVE-1999-1350,['http://marc.info/?l=bugtraq&m=93871933521519&w=2']
,CVE-1999-0931,['http://www.securityfocus.com/bid/734']
,CVE-1999-0932,['http://www.securityfocus.com/bid/735']
,CVE-1999-1469,['http://marc.info/?l=bugtraq&m=93871926821410&w=2']
,CVE-1999-1583,"['http://www-1.ibm.com/support/search.wss?rs=0&q=IY02120&apar=only', 'http://www.kb.cert.org/vuls/id/872443', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/8031']"
,CVE-1999-0794,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q241900', 'http://support.microsoft.com/default.aspx?scid=kb;[LN];Q241901', 'http://support.microsoft.com/default.aspx?scid=kb;[LN];Q241902', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-044']"
,CVE-1999-0877,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q243638', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-042']"
,CVE-1999-0879,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0879']
,CVE-1999-0880,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0880']
,CVE-1999-0933,"['http://www.osvdb.org/1096', 'http://www.securityfocus.com/bid/689']"
,CVE-1999-1236,"['http://www.ntbugtraq.com/default.asp?pid=36&sid=1&A2=ind9910&L=ntbugtraq&F=&S=&P=662', 'http://www.securityfocus.com/bid/731', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3285']"
,CVE-1999-1500,"['http://marc.info/?l=ntbugtraq&m=93880357530599&w=2', 'http://www.securityfocus.com/bid/733']"
,CVE-2000-0016,['http://www.securityfocus.com/bid/730']
,CVE-2000-0047,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0047']
,CVE-1999-0942,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0942']
,CVE-1999-1454,['http://marc.info/?l=bugtraq&m=93915027622690&w=2']
,CVE-1999-1523,"['http://marc.info/?l=bugtraq&m=93901161727373&w=2', 'http://marc.info/?l=bugtraq&m=93941351229256&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1672']"
,CVE-1999-1540,"['http://marc.info/?l=bugtraq&m=93916168802365&w=2', 'http://www.atstake.com/research/advisories/1999/shell-lock.txt', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3356']"
,CVE-1999-1541,"['http://marc.info/?l=bugtraq&m=93916168802365&w=2', 'http://www.atstake.com/research/advisories/1999/shell-lock.txt', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3358']"
,CVE-1999-1542,"['http://marc.info/?l=bugtraq&m=93915641729415&w=2', 'http://marc.info/?l=bugtraq&m=93923853105687&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3353']"
,CVE-1999-1344,['http://marc.info/?l=bugtraq&m=93923873006014&w=2']
,CVE-1999-1345,['http://marc.info/?l=bugtraq&m=93923873006014&w=2']
,CVE-1999-1357,['http://marc.info/?l=bugtraq&m=93915331626185&w=2']
,CVE-1999-0791,['http://www.securityfocus.com/bid/695']
,CVE-1999-1349,['http://marc.info/?l=bugtraq&m=93923679004325&w=2']
,CVE-1999-1346,['http://marc.info/?l=bugtraq&m=93942774609925&w=2']
,CVE-1999-1347,['http://marc.info/?l=bugtraq&m=93942774609925&w=2']
,CVE-1999-1522,['http://marc.info/?l=bugtraq&m=93942579008408&w=2']
,CVE-1999-1082,"['http://marc.info/?l=bugtraq&m=93941794201059&w=2', 'http://www.securityfocus.com/bid/699']"
,CVE-1999-1083,"['http://marc.info/?l=bugtraq&m=95730430727064&w=2', 'http://www.securityfocus.com/bid/699']"
,CVE-2000-0369,"['ftp://ftp.calderasystems.com/pub/OpenLinux/security/CSSA-1999-029.1.txt', 'http://www.securityfocus.com/bid/1266']"
,CVE-1999-0893,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0893']
,CVE-1999-1343,['http://marc.info/?l=bugtraq&m=93986405412867&w=2']
,CVE-2000-0356,"['http://www.securityfocus.com/bid/697', 'http://www.securityfocus.com/templates/advisory.html?id=1789']"
,CVE-1999-0943,['http://www.securityfocus.com/bid/720']
,CVE-1999-1342,['http://marc.info/?l=ntbugtraq&m=94042342010662&w=2']
,CVE-1999-1047,"['http://marc.info/?l=bugtraq&m=94026690521279&w=2', 'http://marc.info/?l=bugtraq&m=94036662326185&w=2', 'http://www.iss.net/security_center/static/3397.php']"
,CVE-1999-0895,"['http://www.osvdb.org/1117', 'http://www.securityfocus.com/bid/725', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=19991020150002.21047.qmail@tarjan.mediaways.net']"
,CVE-1999-0766,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q240346', 'http://www.securityfocus.com/bid/600', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-031']"
,CVE-1999-0905,"['http://www.osvdb.org/1121', 'http://www.securityfocus.com/bid/736']"
,CVE-2000-0327,"['http://marc.info/?l=bugtraq&m=93993545118416&w=2', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-045']"
,CVE-1999-0951,"['http://www.osvdb.org/3380', 'http://www.securityfocus.com/bid/739']"
,CVE-1999-1341,"['http://marc.info/?l=bugtraq&m=94061108411308&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7858']"
,CVE-2000-0362,"['http://www.novell.com/linux/security/advisories/suse_security_announce_25.html', 'http://www.securityfocus.com/bid/738']"
,CVE-2000-0363,"['http://www.novell.com/linux/security/advisories/suse_security_announce_25.html', 'http://www.securityfocus.com/bid/738']"
,CVE-1999-0900,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0900']
,CVE-1999-0901,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0901']
,CVE-1999-0902,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0902']
,CVE-1999-0944,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0944']
,CVE-1999-0883,"['http://www.osvdb.org/1126', 'http://www.securityfocus.com/bid/742', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3380']"
,CVE-1999-0884,"['http://www.osvdb.org/8186', 'http://www.securityfocus.com/bid/742', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3833']"
,CVE-1999-0881,"['http://www.osvdb.org/1127', 'http://www.securityfocus.com/bid/743']"
,CVE-1999-0903,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0903']
,CVE-1999-1076,"['http://marc.info/?l=bugtraq&m=94096348604173&w=2', 'http://www.securityfocus.com/bid/745']"
,CVE-1999-1234,"['http://marc.info/?l=ntbugtraq&m=94096671308565&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3293']"
,CVE-1999-0882,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0882']
,CVE-1999-0915,"['http://www.osvdb.org/1129', 'http://www.securityfocus.com/bid/746']"
,CVE-1999-0950,['http://www.securityfocus.com/bid/747']
,CVE-1999-1226,"['http://www.securiteam.com/exploits/Netscape_4_7_and_earlier_vulnerable_to__Huge_Key__DoS.html', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3436']"
,CVE-1999-1532,"['http://marc.info/?l=bugtraq&m=94117465014255&w=2', 'http://www.securityfocus.com/bid/748']"
,CVE-1999-0873,['http://www.securityfocus.com/bid/759']
,CVE-1999-1577,"['http://www.kb.cert.org/vuls/id/29795', 'http://www.securityfocus.com/archive/1/28719', 'http://www.securityfocus.com/bid/669', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3314']"
,CVE-1999-0354,['https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-002']
,CVE-1999-0827,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0827']
,CVE-1999-0829,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0829']
,CVE-1999-0830,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0830']
,CVE-1999-0854,"['http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-22&msg=NDBBLKOPOLNKELHPDEFKIEPGCAAA.renzo.toma@veronica.nl', 'http://www.ultimatebb.com/home/versions.shtml']"
,CVE-1999-1077,"['http://marc.info/?l=bugtraq&m=94149318124548&w=2', 'http://www.securityfocus.com/bid/756']"
,CVE-1999-1517,"['http://marc.info/?l=bugtraq&m=94148942818975&w=2', 'http://www.securityfocus.com/bid/750']"
,CVE-1999-0946,"['http://marc.info/?l=bugtraq&m=94157187815629&w=2', 'http://www.securityfocus.com/bid/760']"
,CVE-1999-0947,"['http://marc.info/?l=bugtraq&m=94157187815629&w=2', 'http://www.securityfocus.com/bid/762']"
,CVE-1999-0948,['http://www.securityfocus.com/bid/757']
,CVE-1999-0949,['http://www.securityfocus.com/bid/757']
,CVE-1999-1531,"['http://marc.info/?l=bugtraq&m=94157187815629&w=2', 'http://www.iss.net/security_center/static/7767.php', 'http://www.securityfocus.com/bid/763']"
,CVE-1999-0885,"['http://www.securityfocus.com/bid/770', 'http://www.securityfocus.com/templates/archive.pike?list=1&date=1999-11-01&msg=01BF261F.928821E0.kerb@fnusa.com']"
,CVE-1999-0904,['http://www.securityfocus.com/bid/771']
,CVE-1999-0843,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0843']
,CVE-1999-0887,"['http://www.eeye.com/html/Research/Advisories/AD05261999.html', 'http://www.osvdb.org/1137']"
,CVE-1999-0896,"['http://service.real.com/help/faq/servg260.html', 'http://www.securityfocus.com/bid/767']"
,CVE-1999-0898,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q243649', 'http://www.securityfocus.com/bid/768', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-047']"
,CVE-1999-0899,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q243649', 'http://www.securityfocus.com/bid/769', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-047']"
,CVE-1999-1065,['http://marc.info/?l=bugtraq&m=94175465525422&w=2']
,CVE-1999-1340,"['http://marc.info/?l=bugtraq&m=94173799532589&w=2', 'http://www.securityfocus.com/bid/765']"
,CVE-1999-1509,"['http://marc.info/?l=bugtraq&m=94183041514522&w=2', 'http://marc.info/?l=ntbugtraq&m=94177470915423&w=2', 'http://www.securityfocus.com/bid/773']"
,CVE-1999-1571,"['ftp://stage.caldera.com/pub/security/sse/security_bulletins/SB-99.17c', 'ftp://stage.caldera.com/pub/security/sse/sse037c/sse037c.ltr', 'http://marc.info/?l=bugtraq&m=93762097815861&w=2', 'http://marc.info/?l=bugtraq&m=94053017801639&w=2', 'http://marc.info/?l=bugtraq&m=94183363719024&w=2', 'http://marc.info/?l=vuln-dev&m=102098949103708&w=2', 'http://online.securityfocus.com/advisories/1843', 'http://online.securityfocus.com/archive/1/27074', 'http://www.iss.net/security_center/static/8989.php', 'http://www.securityfocus.com/bid/643']"
,CVE-1999-1529,"['http://marc.info/?l=bugtraq&m=94201512111092&w=2', 'http://marc.info/?l=bugtraq&m=94204166130782&w=2', 'http://marc.info/?l=bugtraq&m=94210427406568&w=2', 'http://marc.info/?l=ntbugtraq&m=94199707625818&w=2', 'http://marc.info/?l=ntbugtraq&m=94208143007829&w=2', 'http://www.securityfocus.com/archive/1/55551', 'http://www.securityfocus.com/bid/787', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3465']"
,CVE-1999-1533,"['http://marc.info/?l=bugtraq&m=93846522511387&w=2', 'http://www.securityfocus.com/bid/665', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3317']"
,CVE-1999-0821,['http://www.securityfocus.com/bid/838']
,CVE-1999-0863,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0863']
,CVE-1999-1530,"['http://marc.info/?l=bugtraq&m=94209954200450&w=2', 'http://marc.info/?l=bugtraq&m=94225629200045&w=2', 'http://www.iss.net/security_center/static/7764.php', 'http://www.osvdb.org/35', 'http://www.securityfocus.com/bid/777']"
,CVE-1999-1550,"['http://marc.info/?l=bugtraq&m=94217006208374&w=2', 'http://marc.info/?l=bugtraq&m=94217879020184&w=2', 'http://marc.info/?l=bugtraq&m=94225879703021&w=2', 'http://www.iss.net/security_center/static/7771.php', 'http://www.securityfocus.com/bid/778']"
,CVE-2001-0679,"['http://marc.info/?l=bugtraq&m=94204166130782&w=2', 'http://marc.info/?l=ntbugtraq&m=94208143007829&w=2', 'http://marc.info/?l=ntbugtraq&m=94216491202063&w=2', 'http://www.ntbugtraq.com/default.asp?pid=36&sid=1&A2=ind9911&L=NTBUGTRAQ&P=R2331', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3465']"
,CVE-1999-0832,"['ftp://ftp.calderasystems.com/pub/OpenLinux/security/CSSA-1999-033.0.txt', 'http://www.debian.org/security/1999/19991111', 'http://www.novell.com/linux/security/advisories/suse_security_announce_29.html', 'http://www.redhat.com/support/errata/rh42-errata-general.html#NFS', 'http://www.securityfocus.com/bid/782', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=Pine.LNX.4.20.9911091058140.12964-100000@mail.zigzag.pl']"
,CVE-1999-0983,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0983']
,CVE-1999-0984,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0984']
,CVE-1999-0985,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0985']
,CVE-1999-1111,"['http://marc.info/?l=bugtraq&m=94218618329838&w=2', 'http://www.securityfocus.com/bid/786', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3524']"
,CVE-1999-1112,"['http://stud4.tuwien.ac.at/~e9227474/main2.html', 'http://www.securityfocus.com/archive/1/34066', 'http://www.securityfocus.com/bid/781', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3549']"
,CVE-1999-0833,"['ftp://ftp.caldera.com/pub/security/OpenLinux/CSSA-1999-034.1.txt', 'http://www.securityfocus.com/bid/788']"
,CVE-1999-0835,"['ftp://ftp.caldera.com/pub/security/OpenLinux/CSSA-1999-034.1.txt', 'http://www.securityfocus.com/bid/788']"
,CVE-1999-0837,"['ftp://ftp.caldera.com/pub/security/OpenLinux/CSSA-1999-034.1.txt', 'http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/194', 'http://www.securityfocus.com/bid/788']"
,CVE-1999-0848,"['ftp://ftp.caldera.com/pub/security/OpenLinux/CSSA-1999-034.1.txt', 'http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/194', 'http://www.securityfocus.com/bid/788']"
,CVE-1999-0849,"['ftp://ftp.caldera.com/pub/security/OpenLinux/CSSA-1999-034.1.txt', 'http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/194', 'http://www.securityfocus.com/bid/788']"
,CVE-1999-0851,"['ftp://ftp.caldera.com/pub/security/OpenLinux/CSSA-1999-034.1.txt', 'http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/194', 'http://www.securityfocus.com/bid/788']"
,CVE-1999-1511,"['http://marc.info/?l=bugtraq&m=94226003804744&w=2', 'http://www.securityfocus.com/bid/791', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3488']"
,CVE-1999-1539,"['http://marc.info/?l=bugtraq&m=94225924803704&w=2', 'http://marc.info/?l=ntbugtraq&m=94223972910670&w=2', 'http://www.securityfocus.com/bid/796', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3491']"
,CVE-2000-0329,['https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-048']
,CVE-1999-1050,"['http://www.securityfocus.com/archive/1/34600', 'http://www.securityfocus.com/archive/1/34939', 'http://www.securityfocus.com/bid/798', 'http://www.securityfocus.com/bid/799', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3550']"
,CVE-2000-0330,['https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-049']
,CVE-2000-0165,"['http://www.ciac.org/ciac/bulletins/k-023.shtml', 'http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=Pine.BSF.4.21.0002192249290.10784-100000@freefall.freebsd.org', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/4195']"
,CVE-1999-1110,"['http://www.securityfocus.com/archive/1/34675', 'http://www.securityfocus.com/bid/793']"
,CVE-1999-1528,"['http://marc.info/?l=bugtraq&m=94261444428430&w=2', 'http://www.securityfocus.com/bid/794']"
,CVE-1999-1190,"['http://www.securiteam.com/exploits/E-MailClub__FROM__remote_buffer_overflow.html', 'http://www.securityfocus.com/bid/801']"
,CVE-1999-1051,['http://www.securityfocus.com/archive/1/34939']
,CVE-1999-1457,['http://www.novell.com/linux/security/advisories/suse_security_announce_30.html']
,CVE-1999-1508,"['http://marc.info/?l=bugtraq&m=94286041430870&w=2', 'http://www.securityfocus.com/bid/806']"
,CVE-1999-1549,"['http://marc.info/?l=bugtraq&m=94286509804526&w=2', 'http://www.securityfocus.com/bid/804']"
,CVE-1999-0793,['https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-043']
,CVE-1999-1092,['http://marc.info/?l=bugtraq&m=94286179032648&w=2']
,CVE-1999-1519,"['http://marc.info/?l=bugtraq&m=94286244700573&w=2', 'http://www.securityfocus.com/bid/805', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3513']"
,CVE-2000-0073,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q249973', 'http://xforce.iss.net/search.php3?type=2&pattern=win-malformed-rtf-control-word', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-005']"
,CVE-1999-0987,['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q237923']
,CVE-2000-0352,"['ftp://ftp.calderasystems.com/pub/OpenLinux/security/CSSA-1999-036.0.txt', 'http://www.novell.com/linux/security/advisories/suse_security_announce_36.html', 'http://www.securityfocus.com/bid/810', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=Pine.LNX.4.10.9911171818220.12375-100000@ray.compu-aid.com']"
,CVE-1999-0831,"['ftp://ftp.caldera.com/pub/security/OpenLinux/CSSA-1999-035.0.txt', 'http://www.securityfocus.com/bid/809']"
